lambda_phys,model_name,capacity_name,parameter_count,dataset_size,data_seed,train_seed,status,test_rel_l2,val_rel_l2,train_rel_l2,test_mse,val_mse,train_mse,best_epoch,runtime_seconds
0.001,piml,small,4482,1024,22,101,success,0.001915897591970861,0.0019533676095306873,0.0016790664521977305,2.4077846319414675e-05,2.5623499823268503e-05,1.7422400560462847e-05,399,6.380624055862427
0.001,piml,small,4482,1024,22,202,success,0.0018677012994885445,0.0019332477822899818,0.0017090362962335348,2.3902532120700926e-05,2.5654473574832082e-05,1.6686308299540542e-05,398,6.3939337730407715
0.001,piml,small,4482,1024,22,303,success,0.001996400998905301,0.0020481091924011707,0.0016221459954977036,2.6374660592409782e-05,2.7440051781013608e-05,1.605068609933369e-05,385,6.2089526653289795
0.001,piml,small,4482,1024,33,101,success,0.0024995319545269012,0.002396660391241312,0.0021377361845225096,3.838361953967251e-05,3.766383451875299e-05,2.669446257641539e-05,391,6.606905937194824
0.001,piml,small,4482,1024,33,202,success,0.0020673249382525682,0.001970954006537795,0.0016996175982058048,2.546303949202411e-05,2.476545523677487e-05,1.5954712580423802e-05,394,6.657704591751099
0.001,piml,small,4482,1024,33,303,success,0.0022159817162901163,0.0020921616815030575,0.0018196844030171633,2.7541800591279753e-05,2.740863783401437e-05,1.8294385881745256e-05,398,6.624119997024536
0.001,piml,small,4482,128,11,101,success,0.005500006023794413,0.0055579994805157185,0.003604264697059989,0.00027624459471553564,0.00027026404859498143,0.00014919592649675906,399,3.0494725704193115
0.001,piml,small,4482,128,11,202,success,0.008204148150980473,0.008501196280121803,0.005288603715598583,0.000460893934359774,0.0004835342988371849,0.00016276600945275277,399,2.8895223140716553
0.001,piml,small,4482,128,11,303,success,0.006337390281260014,0.0067722126841545105,0.004546664655208588,0.0003796987875830382,0.0004123444959986955,9.797140955924988e-05,399,3.0676040649414062
0.001,piml,small,4482,128,22,101,success,0.008410288952291012,0.0086133424192667,0.0055951811373233795,0.0005379781941883266,0.0005780284409411252,0.00022389226069208235,399,3.321234941482544
0.001,piml,small,4482,128,22,202,success,0.007239372469484806,0.007615334820002317,0.0049172863364219666,0.0004199712129775435,0.0004670089983846992,0.00014067758456803858,399,3.188084125518799
0.001,piml,small,4482,128,22,303,success,0.005927881225943565,0.006129866000264883,0.004049524664878845,0.00031020439928397536,0.00035116926301270723,0.00010406297951703891,399,3.2177093029022217
0.001,piml,small,4482,128,33,101,success,0.007104041520506144,0.0068074921146035194,0.004998361226171255,0.0005562059232033789,0.0005052271299064159,0.00021500152070075274,398,3.1746225357055664
0.001,piml,small,4482,128,33,202,success,0.006696517113596201,0.006334465462714434,0.004384014755487442,0.0005186370108276606,0.00046514245332218707,0.0001872005086624995,399,3.1556894779205322
0.001,piml,small,4482,128,33,303,success,0.005917183123528957,0.005860525649040937,0.004119873978197575,0.0005090548656880856,0.0004528982099145651,0.00010640427353791893,398,3.259897470474243
0.001,piml,small,4482,4096,11,101,success,0.0013498710468411446,0.0013528498820960522,0.001262661418877542,1.1376248039596248e-05,1.1915925824723672e-05,9.944177691068035e-06,273,13.121456384658813
0.001,piml,small,4482,4096,11,202,success,0.0011205822229385376,0.001118538319133222,0.0010355960112065077,8.269437785202172e-06,8.29209602670744e-06,7.18497585694422e-06,308,16.68344283103943
0.001,piml,small,4482,4096,11,303,success,0.0012254248140379786,0.0012078905710950494,0.0011218850268051028,8.73205135576427e-06,8.626266208011657e-06,7.404603366012452e-06,242,12.682026147842407
0.001,piml,small,4482,4096,22,101,success,0.0012190841371193528,0.0012094501871615648,0.0011050107423216105,8.765636266616639e-06,8.350260031875223e-06,7.0319915721483994e-06,332,16.750327825546265
0.001,piml,small,4482,4096,22,202,success,0.0010793887777253985,0.0011078144889324903,0.0010117014171555638,6.894910256960429e-06,7.249988357216353e-06,5.741809673054377e-06,283,15.080752611160278
0.001,piml,small,4482,4096,22,303,success,0.001155948848463595,0.0011709361569955945,0.0010954465251415968,7.168490810727235e-06,7.961652045196388e-06,6.23504138275166e-06,251,12.829560279846191
0.001,piml,small,4482,4096,33,101,success,0.001316520618274808,0.0012231720611453056,0.0011734331492334604,1.0803137229231652e-05,9.76008868747158e-06,8.582024747738615e-06,320,16.632248401641846
0.001,piml,small,4482,4096,33,202,success,0.0013619279488921165,0.001282156677916646,0.0012706361012533307,1.1236501450184733e-05,1.0420185390103143e-05,9.85945007414557e-06,206,10.809090614318848
0.001,piml,small,4482,4096,33,303,success,0.0012655186001211405,0.001245916704647243,0.0011518868850544095,8.658708793518599e-06,8.938782229961362e-06,7.304193786694668e-06,251,12.762972831726074
0.01,piml,large,67074,1024,11,101,success,0.001912950538098812,0.001950425561517477,0.0018625562079250813,1.791499016690068e-05,1.9723021978279576e-05,1.5740113667561673e-05,106,3.088067054748535
0.01,piml,large,67074,1024,11,202,success,0.0017873506294563413,0.0017988851759582758,0.001727971131913364,2.0134802980464883e-05,2.2429712771554478e-05,1.768399670254439e-05,102,3.1071507930755615
0.01,piml,large,67074,1024,11,303,success,0.0019262343412265182,0.002012192737311125,0.0019004263449460268,2.9573739084298722e-05,3.3757656638044864e-05,2.5747474865056574e-05,56,1.956444501876831
0.01,piml,large,67074,1024,22,101,success,0.0018185327062383294,0.0018542102770879865,0.001777150435373187,1.893586704682093e-05,2.0263883925508708e-05,1.4825272046437021e-05,101,3.1039464473724365
0.01,piml,large,67074,1024,22,202,success,0.0020316799636930227,0.0020802931394428015,0.001991314347833395,2.5102850486291572e-05,2.6327032173867337e-05,2.021911677729804e-05,106,3.747265577316284
0.01,piml,large,67074,1024,22,303,success,0.0018847996834665537,0.0019783240277320147,0.0019250799668952823,2.088804103550501e-05,2.3458584109903313e-05,1.7662643585936166e-05,75,2.455491065979004
0.01,piml,large,67074,1024,33,101,success,0.001963024027645588,0.0018885887693613768,0.0018436103127896786,2.657374534464907e-05,2.689695975277573e-05,2.0165784007986076e-05,70,2.5107882022857666
0.01,piml,large,67074,1024,33,202,success,0.0015832906356081367,0.0015109408413991332,0.0014214621623978019,1.322541447734693e-05,1.3840097381034866e-05,9.191581739287358e-06,219,5.831098318099976
0.01,piml,large,67074,1024,33,303,success,0.0019165098201483488,0.0018308886792510748,0.001783832791261375,2.512231731088832e-05,2.6047062419820577e-05,1.861234341049567e-05,60,2.359915256500244
0.01,piml,large,67074,128,11,101,success,0.00382775510661304,0.003887551138177514,0.002466332633048296,0.0001196171942865476,0.00011703653581207618,2.6429868739796802e-05,395,3.8000144958496094
0.01,piml,large,67074,128,11,202,success,0.003697238862514496,0.003956683445721865,0.002390571404248476,0.0001181763072963804,0.00012854757369495928,2.6877596610574983e-05,373,3.739405393600464
0.01,piml,large,67074,128,11,303,success,0.003279448254033923,0.0034971581771969795,0.002118841279298067,9.434163075638935e-05,0.0001043022348312661,1.817894917621743e-05,383,3.8774254322052
0.01,piml,large,67074,128,22,101,success,0.00368708954192698,0.003955353982746601,0.0024547355715185404,9.303813567385077e-05,0.00011156178516102955,2.8729409677907825e-05,248,2.7168128490448
0.01,piml,large,67074,128,22,202,success,0.0031744211446493864,0.0033697173930704594,0.002079335507005453,7.543369429185987e-05,9.001916623674333e-05,2.0785520973731764e-05,379,3.6996376514434814
0.01,piml,large,67074,128,22,303,success,0.003183379303663969,0.0034226125571876764,0.0022809524089097977,8.745497325435281e-05,0.00010461389319971204,2.4486900656484067e-05,380,3.746286630630493
0.01,piml,large,67074,128,33,101,success,0.00406020088121295,0.003721456276252866,0.0022573829628527164,0.0002434352645650506,0.00020465452689677477,2.8776117687812075e-05,352,3.717491388320923
0.01,piml,large,67074,128,33,202,success,0.003692924277856946,0.003397367661818862,0.0022366049233824015,0.00014449027366936207,0.00012276363850105554,2.515374217182398e-05,389,3.8045780658721924
0.01,piml,large,67074,128,33,303,success,0.003255109768360853,0.003058875445276499,0.002039397833868861,0.00011888614972122014,0.0001002080098260194,1.9887618691427633e-05,398,3.826388120651245
0.01,piml,large,67074,4096,11,101,success,0.001469448208808899,0.001515741809271276,0.0014876306522637606,9.750892786541954e-06,9.90134594758274e-06,9.800177394936327e-06,102,8.17898178100586
0.01,piml,large,67074,4096,11,202,success,0.0014921482652425766,0.0015263062668964267,0.0014795023016631603,1.1759261724364478e-05,1.2221081306051929e-05,1.179755236080382e-05,35,4.471089839935303
0.01,piml,large,67074,4096,11,303,success,0.0013700167182832956,0.0014166446635499597,0.0013881445629522204,8.72892178449547e-06,9.702925126475748e-06,9.098241207539104e-06,55,5.504425525665283
0.01,piml,large,67074,4096,22,101,success,0.0011900244280695915,0.0012285304255783558,0.001193027594126761,6.52760991215473e-06,7.116156666597817e-06,6.5508070292708e-06,107,8.552807331085205
0.01,piml,large,67074,4096,22,202,success,0.001192705356515944,0.0012380154803395271,0.0011850717710331082,7.0551859607803635e-06,7.687621291552205e-06,6.876466613903176e-06,62,5.817409992218018
0.01,piml,large,67074,4096,22,303,success,0.0016121355583891273,0.0016921303467825055,0.0017209321958944201,1.1127476682304405e-05,1.2041464287904091e-05,1.2032349332002923e-05,72,6.465755224227905
0.01,piml,large,67074,4096,33,101,success,0.0016347808996215463,0.0015660009812563658,0.0015849368646740913,1.2264943507034332e-05,1.2329663150012493e-05,1.1620736586337443e-05,48,5.13170599937439
0.01,piml,large,67074,4096,33,202,success,0.0017754246946424246,0.0016692114295437932,0.001638447749428451,2.1415566152427346e-05,2.0226383639965206e-05,1.818427517719101e-05,22,3.6167566776275635
0.01,piml,large,67074,4096,33,303,success,0.001724132220260799,0.001657950459048152,0.0016448925016447902,1.4728708265465684e-05,1.4474215277004987e-05,1.3514637430489529e-05,24,3.7727506160736084
0.01,piml,small,4482,1024,11,101,success,0.0032263032626360655,0.003373293671756983,0.003021923126652837,6.454934919020161e-05,7.046121027087793e-05,5.473309283843264e-05,202,4.239551782608032
0.01,piml,small,4482,1024,11,202,success,0.0028881193138659,0.0030583825428038836,0.0028446775395423174,5.1468185120029375e-05,5.594258982455358e-05,4.6373228542506695e-05,183,4.070631980895996
0.01,piml,small,4482,1024,11,303,success,0.0025382961612194777,0.0026705737691372633,0.0023683924227952957,3.3999705919995904e-05,3.7377511034719646e-05,2.821772613970097e-05,297,5.928435564041138
0.01,piml,small,4482,1024,22,101,success,0.002916510682553053,0.0029741341713815928,0.002643395448103547,4.9096750444732606e-05,5.025669088354334e-05,3.735000063898042e-05,313,6.123270034790039
0.01,piml,small,4482,1024,22,202,success,0.00254133646376431,0.002668771892786026,0.002414022572338581,3.720530366990715e-05,4.1319424781249836e-05,2.877598126360681e-05,304,5.945051670074463
0.01,piml,small,4482,1024,22,303,success,0.00280370912514627,0.00294134090654552,0.0027494921814650297,4.281686051399447e-05,4.7119079681579024e-05,3.630502396845259e-05,274,5.4301300048828125
0.01,piml,small,4482,1024,33,101,success,0.00287625752389431,0.002821090631186962,0.0026685292832553387,5.387538476497866e-05,5.6688168115215376e-05,4.105156767764129e-05,215,4.766797065734863
0.01,piml,small,4482,1024,33,202,success,0.0030671865679323673,0.002887335140258074,0.0027150483801960945,6.249565922189504e-05,5.905148645979352e-05,4.480611823964864e-05,208,4.25941014289856
0.01,piml,small,4482,1024,33,303,success,0.002690444700419903,0.00265529565513134,0.002344635082408786,3.7154477467993274e-05,3.978283712058328e-05,2.6759194952319376e-05,360,7.151868581771851
0.01,piml,small,4482,128,11,101,success,0.007658820599317551,0.007774179335683584,0.005345704033970833,0.0004804087511729449,0.0005089237238280475,0.00025084594381041825,399,3.3632254600524902
0.01,piml,small,4482,128,11,202,success,0.00855917390435934,0.008890952914953232,0.005912370979785919,0.0004678418627008796,0.0004907560651190579,0.00018575781723484397,399,3.3047451972961426
0.01,piml,small,4482,128,11,303,success,0.007010431960225105,0.007486886344850063,0.005448264069855213,0.00040508541860617697,0.00044113537296652794,0.0001399774191668257,399,3.517169952392578
0.01,piml,small,4482,128,22,101,success,0.009533700533211231,0.009928116574883461,0.007082216441631317,0.0006805668235756457,0.0007485874812118709,0.0003754543431568891,398,3.620089292526245
0.01,piml,small,4482,128,22,202,success,0.006713070906698704,0.007121065631508827,0.004809210076928139,0.0003271276946179569,0.0003710734308697283,0.00012193379370728508,399,4.334391117095947
0.01,piml,small,4482,128,22,303,success,0.006897555664181709,0.0071258023381233215,0.004977088421583176,0.0003054153348784894,0.00033897918183356524,0.00012416693789418787,399,3.4366767406463623
0.01,piml,small,4482,128,33,101,success,0.007861018180847168,0.007431371137499809,0.00564713217318058,0.0005807664711028337,0.0005216356366872787,0.00025058077881112695,399,3.4819624423980713
0.01,piml,small,4482,128,33,202,success,0.007305176928639412,0.006930101662874222,0.005170484073460102,0.0005497225793078542,0.0004976408672519028,0.00020852031593676656,399,3.3327369689941406
0.01,piml,small,4482,128,33,303,success,0.006551649421453476,0.0064231338910758495,0.004875640384852886,0.0005274909199215472,0.0004677466640714556,0.0001427224196959287,398,3.3743789196014404
0.01,piml,small,4482,4096,11,101,success,0.0025420754682272673,0.002485074335709214,0.002430201042443514,3.760665640584193e-05,3.668773570097983e-05,3.496733188512735e-05,73,5.291774272918701
0.01,piml,small,4482,4096,11,202,success,0.002049344824627042,0.0021455050446093082,0.0020368853583931923,2.22231428779196e-05,2.365910040680319e-05,2.187167774536647e-05,95,6.618963956832886
0.01,piml,small,4482,4096,11,303,success,0.0019479230977594852,0.0019203711999580264,0.00191202643327415,1.9309940398670733e-05,1.938236346177291e-05,1.9089064153376967e-05,113,7.133033275604248
0.01,piml,small,4482,4096,22,101,success,0.0019863592460751534,0.0020331013947725296,0.0019553727470338345,1.9623044863692485e-05,2.0828863853239454e-05,1.9177703507011756e-05,197,10.79276442527771
0.01,piml,small,4482,4096,22,202,success,0.0018727323040366173,0.0019167499849572778,0.0018970620585605502,1.8122167602996342e-05,1.8357461158302613e-05,1.6786192645668052e-05,125,7.599380016326904
0.01,piml,small,4482,4096,22,303,success,0.0019715558737516403,0.0021008679177612066,0.0019076882163062692,1.8604470824357122e-05,2.2008362066117115e-05,1.705977956589777e-05,133,7.752960205078125
0.01,piml,small,4482,4096,33,101,success,0.002240048488602042,0.002120416844263673,0.002074811840429902,2.737038812483661e-05,2.4879731427063234e-05,2.3747783416183665e-05,143,8.570323705673218
0.01,piml,small,4482,4096,33,202,success,0.001659213681705296,0.001634896150790155,0.0016092703444883227,1.401347981300205e-05,1.4003966498421505e-05,1.3490678611560725e-05,210,11.176053047180176
0.01,piml,small,4482,4096,33,303,success,0.0015705974074080586,0.0015037739649415016,0.0014685058267787099,1.1750273188226856e-05,1.1085406185884494e-05,1.0154272786166985e-05,213,11.413643836975098
0.1,piml,large,67074,1024,11,101,success,0.015191929414868355,0.015530218370258808,0.01584063656628132,0.0010485516395419836,0.0010586816351860762,0.0011033564805984497,26,1.4356091022491455
0.1,piml,large,67074,1024,11,202,success,0.01578977145254612,0.015939006581902504,0.016247235238552094,0.0011468316661193967,0.0011340671917423606,0.001182373147457838,109,3.452468156814575
0.1,piml,large,67074,1024,11,303,success,0.015437724068760872,0.01564616709947586,0.016015924513339996,0.0011431076563894749,0.0011388312559574842,0.0011815946782007813,49,1.8663456439971924
0.1,piml,large,67074,1024,22,101,success,0.015597071498632431,0.01588943786919117,0.016335904598236084,0.0011293153511360288,0.0011523477733135223,0.0011559921549633145,87,2.7534563541412354
0.1,piml,large,67074,1024,22,202,success,0.015843424946069717,0.016081802546977997,0.016563255339860916,0.0011646683560684323,0.0011740204645320773,0.0011797043262049556,66,2.213809013366699
0.1,piml,large,67074,1024,22,303,success,0.015345746651291847,0.01566888764500618,0.01617080345749855,0.0011145416647195816,0.0011360712815076113,0.0011412568856030703,120,3.3977341651916504
0.1,piml,large,67074,1024,33,101,success,0.015821358188986778,0.015465114265680313,0.01568753458559513,0.0010865340009331703,0.001103620626963675,0.0010830826358869672,65,2.605652332305908
0.1,piml,large,67074,1024,33,202,success,0.015979645773768425,0.015546707436442375,0.01578633114695549,0.001142005785368383,0.0011479513486847281,0.0011225955095142126,24,1.594632625579834
0.1,piml,large,67074,1024,33,303,success,0.016207920387387276,0.015849251300096512,0.0160555150359869,0.001167162088677287,0.0011841548839583993,0.0011687990045174956,56,2.5247204303741455
0.1,piml,large,67074,128,11,101,success,0.017040207982063293,0.017188705503940582,0.018871918320655823,0.0013520732754841447,0.0013084403472021222,0.0014534288784489036,258,3.6282224655151367
0.1,piml,large,67074,128,11,202,success,0.01698783040046692,0.017209019511938095,0.018846193328499794,0.0013080856297165155,0.0012841310817748308,0.0014400217914953828,395,4.944293975830078
0.1,piml,large,67074,128,11,303,success,0.017520330846309662,0.017649468034505844,0.019242839887738228,0.0015573464334011078,0.001550999702885747,0.0016518678748980165,89,1.6452524662017822
0.1,piml,large,67074,128,22,101,success,0.016805537045001984,0.017192702740430832,0.01717848889529705,0.0013197934022173285,0.0013600763631984591,0.0012597794411703944,265,3.9398415088653564
0.1,piml,large,67074,128,22,202,success,0.017592109739780426,0.017946597188711166,0.017516981810331345,0.001363897230476141,0.0013966145925223827,0.0012712553143501282,386,4.72630500793457
0.1,piml,large,67074,128,22,303,success,0.016871875151991844,0.017244631424546242,0.01734778843820095,0.0013130925362929702,0.0013440513284876943,0.0012609376572072506,332,4.894062042236328
0.1,piml,large,67074,128,33,101,success,0.017685092985630035,0.01722828671336174,0.01674402505159378,0.0015516001731157303,0.0015320238890126348,0.0013022725470364094,223,3.352534770965576
0.1,piml,large,67074,128,33,202,success,0.019732318818569183,0.01887645199894905,0.020064080134034157,0.0029921254608780146,0.0028465725481510162,0.0025426491629332304,49,1.1303386688232422
0.1,piml,large,67074,128,33,303,success,0.01775846630334854,0.017336895689368248,0.01669064164161682,0.0016006476944312453,0.001568674691952765,0.0013090947177261114,225,2.4888503551483154
0.1,piml,large,67074,4096,11,101,success,0.015793854370713234,0.015899302437901497,0.016035275533795357,0.0011823122622445226,0.001165516790933907,0.0012144026113674045,16,3.81380558013916
0.1,piml,large,67074,4096,11,202,success,0.013420455157756805,0.013586937449872494,0.013643283396959305,0.0007692381623201072,0.0007647461607120931,0.0007861414924263954,99,9.194796800613403
0.1,piml,large,67074,4096,11,303,success,0.013306212611496449,0.01351903472095728,0.01354809571057558,0.0007741792360320687,0.0007659861585125327,0.0007913093431852758,50,6.368706226348877
0.1,piml,large,67074,4096,22,101,success,0.015650538727641106,0.015995599329471588,0.01605074107646942,0.001122511108405888,0.0011491033947095275,0.001156063750386238,13,3.524134874343872
0.1,piml,large,67074,4096,22,202,success,0.013982955366373062,0.014245318248867989,0.014398635365068913,0.0008599321590736508,0.0008722600759938359,0.0008877521031536162,94,8.837803840637207
0.1,piml,large,67074,4096,22,303,success,0.012061461806297302,0.012380029074847698,0.012355412356555462,0.0005614580004476011,0.0005730476696044207,0.0005711744306609035,94,9.088029861450195
0.1,piml,large,67074,4096,33,101,success,0.013846076093614101,0.013450904749333858,0.013450474478304386,0.0007659163675270975,0.0007596813957206905,0.0007509023416787386,104,9.517598628997803
0.1,piml,large,67074,4096,33,202,success,0.014567269012331963,0.014258685521781445,0.014232458546757698,0.0009271235903725028,0.0009411381324753165,0.0009259964572265744,129,10.120531797409058
0.1,piml,large,67074,4096,33,303,success,0.014794734306633472,0.014443645253777504,0.014469075947999954,0.0009288717992603779,0.0009375680820085108,0.0009275588672608137,90,8.718462467193604
0.1,piml,small,4482,1024,11,101,success,0.01661715656518936,0.016942664980888367,0.016985571011900902,0.0012847972102463245,0.0013140958035364747,0.0013279990525916219,92,2.3051302433013916
0.1,piml,small,4482,1024,11,202,success,0.016199182718992233,0.01645530015230179,0.016718320548534393,0.0012162227649241686,0.0012235176982358098,0.001262117177248001,138,2.9003801345825195
0.1,piml,small,4482,1024,11,303,success,0.017182650044560432,0.01751401647925377,0.017379263415932655,0.0013415711000561714,0.001365699339658022,0.0013593366602435708,73,2.0133132934570312
0.1,piml,small,4482,1024,22,101,success,0.016427524387836456,0.016927771270275116,0.017239965498447418,0.0012631958816200495,0.0013225020375102758,0.0013135081389918923,77,2.1366934776306152
0.1,piml,small,4482,1024,22,202,success,0.01634032651782036,0.016744837164878845,0.016959138214588165,0.001237635500729084,0.0012832622742280364,0.0012535025598481297,142,3.0626726150512695
0.1,piml,small,4482,1024,22,303,success,0.015982959419488907,0.01634502224624157,0.016786158084869385,0.0012047395575791597,0.0012430635979399085,0.0012320780660957098,135,3.070355176925659
0.1,piml,small,4482,1024,33,101,success,0.016960158944129944,0.01644110307097435,0.016600001603364944,0.0012313281185925007,0.0012359339743852615,0.0012262820964679122,148,3.2137439250946045
0.1,piml,small,4482,1024,33,202,success,0.01687518134713173,0.016501203179359436,0.01676100492477417,0.0013115819310769439,0.0013256568927317858,0.001295246765948832,117,2.943389654159546
0.1,piml,small,4482,1024,33,303,success,0.015860335901379585,0.015713734552264214,0.01580919325351715,0.0011350654531270266,0.0011769828852266073,0.0011379666393622756,134,3.020000696182251
0.1,piml,small,4482,128,11,101,success,0.01931913010776043,0.01964167132973671,0.020098723471164703,0.0017624713946133852,0.0018045625183731318,0.0017503093695268035,388,3.5340683460235596
0.1,piml,small,4482,128,11,202,success,0.019877959042787552,0.02030307427048683,0.020105738192796707,0.0017004108522087336,0.0017097370000556111,0.0016232322668656707,398,3.237886905670166
0.1,piml,small,4482,128,11,303,success,0.018602535128593445,0.019220268353819847,0.01954655908048153,0.0016340635484084487,0.0016491333954036236,0.001558919670060277,391,3.2810323238372803
0.1,piml,small,4482,128,22,101,success,0.019226424396038055,0.019827568903565407,0.01811383105814457,0.0016931860009208322,0.0017856685444712639,0.0014129841001704335,396,3.298157215118408
0.1,piml,small,4482,128,22,202,success,0.019068153575062752,0.01971910148859024,0.018357058987021446,0.0016116031911224127,0.0016970259603112936,0.0013968611601740122,397,3.1152734756469727
0.1,piml,small,4482,128,22,303,success,0.01849028281867504,0.01866539940237999,0.018195753917098045,0.0015532480319961905,0.0015858035767450929,0.0013738403795287013,399,3.262080192565918
0.1,piml,small,4482,128,33,101,success,0.02141847275197506,0.020691242069005966,0.019344713538885117,0.002221581758931279,0.0021506305783987045,0.0016729601193219423,397,3.349351644515991
0.1,piml,small,4482,128,33,202,success,0.019722647964954376,0.01923714578151703,0.018128324300050735,0.0019767757039517164,0.0019370424561202526,0.0015289802104234695,399,3.2058629989624023
0.1,piml,small,4482,128,33,303,success,0.018684256821870804,0.0183369442820549,0.017686421051621437,0.001893170760013163,0.0018245489336550236,0.0014215217670425773,399,3.0975940227508545
0.1,piml,small,4482,4096,11,101,success,0.016260657459497452,0.016415048390626907,0.016453780233860016,0.0012065244372934103,0.0011908632004633546,0.0012241002405062318,72,4.940036773681641
0.1,piml,small,4482,4096,11,202,success,0.015682827681303024,0.015808595344424248,0.015900662168860435,0.001134128076955676,0.0011110729537904263,0.0011552947107702494,113,6.879366397857666
0.1,piml,small,4482,4096,11,303,success,0.014552250504493713,0.014722523279488087,0.014798654243350029,0.0009641849319450557,0.0009554856223985553,0.000987193314358592,174,9.424571990966797
0.1,piml,small,4482,4096,22,101,success,0.01589668169617653,0.016174668446183205,0.016292722895741463,0.0011722928611561656,0.0011933244531974196,0.0012062452733516693,48,3.8478221893310547
0.1,piml,small,4482,4096,22,202,success,0.01591711863875389,0.016168219968676567,0.016387034207582474,0.0011964656878262758,0.0012162488419562578,0.0012405203888192773,95,6.12916374206543
0.1,piml,small,4482,4096,22,303,success,0.015704110264778137,0.016061099246144295,0.016102347522974014,0.0011154478415846825,0.001155850593931973,0.0011612344533205032,42,3.6156845092773438
0.1,piml,small,4482,4096,33,101,success,0.01685381680727005,0.01633526012301445,0.016473840922117233,0.001323094591498375,0.0013239396503195167,0.0013207924785092473,27,3.3233675956726074
0.1,piml,small,4482,4096,33,202,success,0.015991248190402985,0.01577417366206646,0.015737488865852356,0.001118740881793201,0.00114051706623286,0.0011316119926050305,133,7.79018497467041
0.1,piml,small,4482,4096,33,303,success,0.015545142814517021,0.015230739489197731,0.015180173330008984,0.001030071871355176,0.0010408844100311399,0.0010275188833475113,138,11.403170824050903
1.0,piml,large,67074,1024,11,101,success,0.06175736337900162,0.061674587428569794,0.06232099235057831,0.021098293364048004,0.021200357005000114,0.02126500755548477,2,0.8957083225250244
1.0,piml,large,67074,1024,11,202,success,0.070408895611763,0.07188147306442261,0.07182727754116058,0.020420018583536148,0.020354751497507095,0.021043522283434868,74,2.9639439582824707
1.0,piml,large,67074,1024,11,303,success,0.058487191796302795,0.059073660522699356,0.05919612944126129,0.015881266444921494,0.015896042808890343,0.016060376539826393,2,1.2376677989959717
1.0,piml,large,67074,1024,22,101,success,0.059142161160707474,0.05990341305732727,0.06185956299304962,0.019472820684313774,0.01993275061249733,0.019768856465816498,2,0.9119641780853271
1.0,piml,large,67074,1024,22,202,success,0.06992078572511673,0.07060299813747406,0.07315080612897873,0.02050607278943062,0.020498786121606827,0.02085506170988083,88,3.0096166133880615
1.0,piml,large,67074,1024,22,303,success,0.05236467719078064,0.0524752251803875,0.05379640311002731,0.014095129445195198,0.01426398940384388,0.014215828850865364,2,0.995546817779541
1.0,piml,large,67074,1024,33,101,success,0.06397277116775513,0.06263572722673416,0.06201959773898125,0.022045621648430824,0.02189200185239315,0.021133996546268463,2,0.77059006690979
1.0,piml,large,67074,1024,33,202,success,0.07186325639486313,0.07034382224082947,0.07096074521541595,0.020320100709795952,0.020477566868066788,0.020345546305179596,22,1.4187405109405518
1.0,piml,large,67074,1024,33,303,success,0.0591127946972847,0.05706192925572395,0.057611748576164246,0.015581971034407616,0.01525399461388588,0.015251060016453266,2,0.8693239688873291
1.0,piml,large,67074,128,11,101,success,0.05939796566963196,0.0596633106470108,0.06074003875255585,0.01734996773302555,0.017357489094138145,0.017767535522580147,24,0.5285370349884033
1.0,piml,large,67074,128,11,202,success,0.07015424966812134,0.07079124450683594,0.07460645586252213,0.023016836494207382,0.02313203364610672,0.024485455825924873,26,0.615227460861206
1.0,piml,large,67074,128,11,303,success,0.04991345852613449,0.05023586004972458,0.053558845072984695,0.011754288338124752,0.011815948411822319,0.012666553258895874,22,0.4897019863128662
1.0,piml,large,67074,128,22,101,success,0.0616258829832077,0.06267459690570831,0.05887598544359207,0.0192364864051342,0.019528143107891083,0.01815829612314701,23,0.5742888450622559
1.0,piml,large,67074,128,22,202,success,0.07049226760864258,0.07130005210638046,0.07435642927885056,0.02058546058833599,0.02063809707760811,0.02106921374797821,284,2.931303024291992
1.0,piml,large,67074,128,22,303,success,0.04947340860962868,0.04992876201868057,0.04766479507088661,0.012073812074959278,0.012165150605142117,0.011301791295409203,22,0.6651444435119629
1.0,piml,large,67074,128,33,101,success,0.05535372719168663,0.05468018352985382,0.05552007257938385,0.017836403101682663,0.01786380261182785,0.01782413385808468,23,0.5430195331573486
1.0,piml,large,67074,128,33,202,success,0.06731706857681274,0.06627857685089111,0.06821535527706146,0.029847633093595505,0.030264008790254593,0.030079761520028114,24,0.6462628841400146
1.0,piml,large,67074,128,33,303,success,0.05477864667773247,0.0532124787569046,0.052197448909282684,0.01431698352098465,0.014082400128245354,0.013248156756162643,20,0.6624455451965332
1.0,piml,large,67074,4096,11,101,success,0.07058020681142807,0.07197344303131104,0.07152032852172852,0.020549291744828224,0.020423615351319313,0.021002229303121567,15,3.295635461807251
1.0,piml,large,67074,4096,11,202,success,0.07013799995183945,0.0716170221567154,0.07111918926239014,0.020141813904047012,0.020055705681443214,0.020606476813554764,15,2.922072649002075
1.0,piml,large,67074,4096,11,303,success,0.06618623435497284,0.06761004775762558,0.06716784834861755,0.017700806260108948,0.017627110704779625,0.018089501187205315,60,5.503830194473267
1.0,piml,large,67074,4096,22,101,success,0.06948233395814896,0.07027562707662582,0.07103321701288223,0.02021460048854351,0.020295875146985054,0.02064787968993187,8,2.782172918319702
